File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::UnloadSubSystem(CSystem* lpss),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,"CEngine::RegisterEvent(CEvent::TYPE t, CGameObj* obj)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::BroadcastEvent(CEvent& e),54,47,24,15,7,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vCreate(),100,74,52,10,21,0,5,25,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vRegisterDefaultResources(),39,27,27,0,12,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vRegisterDefaultContainers(),52,33,33,0,17,0,2,4,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::RegisterDefaultShaderClasses(),96,81,1,0,8,0,7,16,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vInit(LYNXWINDOW &win),28,22,15,7,6,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,"CEngine::vInit(LYNXWINDOW &win, GraphicsSystem::CRenderer::INITGRAPHICPARAM* lpcp)",28,22,15,7,6,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,"CEngine::vInit(LYNXWINDOW &win, INIT_DESC& desc)",39,31,24,7,8,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::InitShowingData(),110,102,69,19,8,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::ShowMap(GraphicsSystem::CMap* map),46,37,24,4,2,0,7,13,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::ShowData(),75,64,52,10,11,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vRender(CCameraContainer& camera),17,16,14,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::ShowBackBuffer(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vLoop(void),13,12,6,3,1,1,0,1,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,"CEngine::vOnRenderMode(int num, const LYNXCHAR arg[][64])",42,42,21,4,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vOnOpenScene(const LYNXCHAR* filename),7,6,6,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,CEngine::vOnExit(),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxEngine.cpp,"CEngine::vOnShow(int num, const LYNXCHAR arg[][64])",104,104,58,3,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::CFileOutputDevice(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::~CFileOutputDevice(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::vOpen(const CString& name),6,6,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::vClose(),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::vClear(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::vAppend(const CString& str),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFileOutputDevice.cpp,CFileOutputDevice::vOutput(const CString& str),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFloatParam.cpp,CFloatParam::CFloatParam(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFloatParam.cpp,CFloatParam::~CFloatParam(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFloatParam.cpp,"CFloatParam::CFloatParam(const LYNXCHAR* groupname, const LYNXCHAR* name, TYPE t, void* const lpv)",1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFPSCameraController.cpp,CFPSCameraController::CFPSCameraController(void),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFPSCameraController.cpp,CFPSCameraController::~CFPSCameraController(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFPSCameraController.cpp,CFPSCameraController::vBehave(LYNXREAL skip),23,20,14,5,3,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFPSCameraController.cpp,CFPSCameraController::vOnSysKeyDown(int key),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxFPSCameraController.cpp,CFPSCameraController::vOnSysKeyUp(int key),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::InitMembers(void),7,7,7,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::CGameObj(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::CGameObj(CEngine* lpe),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::~CGameObj(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::SetNumChildren(DWORD num),4,4,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vGetBaseClassScript(const CAnsiString& s),15,14,12,2,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::CreateClassScript(),7,6,4,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vLoadClassScript(ScriptSystem::CScriptClass* lpclass),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::CreateScript(),7,6,4,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::LoadScript(const CAnsiString& s),23,20,15,4,3,1,0,11,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::ScriptSetObject(),6,5,3,2,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vSetCurrentState(int s),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vSetCurrentState(const CString& s),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vUpdateStateMachine(const CEvent& s),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,"CGameObj::vRegisterScriptClassTable(ScriptSystem::CScript* const lps, const CAnsiString& classname)",8,6,6,1,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vRegisterScriptClassMethod(ScriptSystem::CScript* const lps),43,2,2,1,13,0,28,163,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,"CGameObj::vRegisterScriptClass(ScriptSystem::CScript* const lps, const CAnsiString& classname)",6,5,5,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vOnInit(),26,6,4,1,1,0,19,52,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vOnLoop(float step),6,6,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxGameObj.cpp,CGameObj::vOnDestroy(),6,6,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,"CHTMLOutputDevice::CHTMLOutputDevice(const wxString& title, const wxPoint& pos, const wxSize& size)",30,19,15,0,6,2,5,27,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::OnQuit(wxCommandEvent& WXUNUSED(event)),3,2,2,0,0,0,1,8,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::OnBack(wxCommandEvent& WXUNUSED(event)),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::OnForward(wxCommandEvent& WXUNUSED(event)),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::vOpen(const CString& name),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::vClose(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::vClear(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::vAppend(const CString& str),36,32,26,3,1,0,3,5,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxHTMLOutputDevice.cpp,CHTMLOutputDevice::vOutput(const CString& str),2,1,1,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIniReader.cpp,CIniReader::CIniReader(const LYNXCHAR* filename),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIniReader.cpp,"CIniReader::ReadInt(const LYNXCHAR* szSection, const LYNXCHAR* szKey, int iDefaultValue)",4,3,3,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIniReader.cpp,"CIniReader::ReadFloat(const LYNXCHAR* szSection, const LYNXCHAR* szKey, float fltDefaultValue)",12,10,10,1,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIniReader.cpp,"CIniReader::ReadBool(const LYNXCHAR* szSection, const LYNXCHAR* szKey, LYNXBOOL bolDefaultValue)",10,8,8,1,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIniReader.cpp,"CIniReader::ReadString(const LYNXCHAR* szSection, const LYNXCHAR* szKey, const LYNXCHAR* szDefaultValue)",6,4,4,1,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIntParam.cpp,CIntParam::CIntParam(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIntParam.cpp,CIntParam::~CIntParam(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxIntParam.cpp,"CIntParam::CIntParam(const LYNXCHAR* groupname, const LYNXCHAR* name, TYPE t, void* const lpv)",1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,CLogger::CLogger(void),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,CLogger::~CLogger(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,"CLogger::vCreate(COutputDevice* out, const CString& name)",7,7,5,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,CLogger::vClearLog(void),4,4,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,CLogger::vLog(const CString& str),7,7,4,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxLogger.cpp,CLogger::vLog(const LYNXCHAR* str),3,3,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxNativeArrayParam.cpp,CNativeArrayParam::GetElementPointer(int i),8,8,5,4,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObj.cpp,CObj::CObj(void),4,3,2,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObj.cpp,CObj::~CObj(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObj.cpp,CObj::vDispose(DWORD count),4,3,3,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObjProxy.cpp,CObjProxy::CObjProxy(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObjProxy.cpp,CObjProxy::CObjProxy(CEngine* lpe),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObjProxy.cpp,CObjProxy::~CObjProxy(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObjProxy.cpp,"CObjProxy::vCreate(DWORD numv, Math::CVector3* lpv, DWORD numi, int* lpi)",29,23,17,4,6,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxObjProxy.cpp,CObjProxy::vRender(CCameraContainer* cam),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParam.cpp,CParam::CParam(void),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParam.cpp,CParam::~CParam(void),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParam.cpp,"CParam::CParam(const CString& groupname, CParam* parent, const CString& name, void* const lpv, int flag, const CString& comment)",3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParam.cpp,"CParam::Setup(const CString& groupname, CParam* parent, const CString& name, void* const lpv, int flag, const CString& comment)",7,7,7,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParam.cpp,CParam::operator =(const CParam& rhs),8,7,7,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamGroup.cpp,CParamGroup::CParamGroup(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamGroup.cpp,CParamGroup::CParamGroup(const CString& name),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamGroup.cpp,CParamGroup::~CParamGroup(void),7,6,4,1,0,0,1,2,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamManager.cpp,CParamManager::CParamManager(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamManager.cpp,CParamManager::~CParamManager(void),7,3,3,0,0,0,4,12,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxParamManager.cpp,CParamManager::Add(CParam* p),15,14,10,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxPyramidProxy.cpp,CPyramidProxy::CPyramidProxy(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxPyramidProxy.cpp,CPyramidProxy::CPyramidProxy(CEngine* lpe),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxPyramidProxy.cpp,CPyramidProxy::~CPyramidProxy(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::CRenderableObj(void),7,6,6,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::CRenderableObj(CEngine* lpe),7,6,5,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::~CRenderableObj(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::Create(CContainer::TYPE type),11,8,8,1,3,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::ComputeVisLightList(),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vSetCurrentState(int s),7,7,5,3,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vSetCurrentState(const CString& s),7,7,5,3,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vUpdateStateMachine(const CEvent& event),5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vOnEvent(const CEvent& event),5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vRegisterScriptClassMethod(ScriptSystem::CScript* const lps),10,7,7,1,2,0,1,5,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::vRegisterScriptClassVar(ScriptSystem::CScript* const lps),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxRenderableObj.cpp,CRenderableObj::ComputeScreenSpaceAABB(CCameraContainer* cam),34,29,19,8,4,0,1,4,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxResource.cpp,CResource::CResource(CEngine* lpeng),14,9,9,0,3,0,2,4,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxResource.cpp,CResource::~CResource(void),11,2,2,0,1,0,8,12,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxResource.cpp,CResource::vDispose(DWORD count),18,6,6,0,2,0,10,23,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::CScreenOutputDevice(void),14,14,14,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::~CScreenOutputDevice(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::vOpen(const CString& name),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::vClose(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::vClear(),7,7,7,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::vAppend(const CString& str),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::vOutput(const CString& str),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::SetupNumLinesPerPage(int line_height),6,5,5,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,"CScreenOutputDevice::Append(int x, const CString& str, LYNXCOLORRGBA* lpc, LYNXCOLORRGBA* lpsc)",9,8,8,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,"CScreenOutputDevice::vOutput(int x, int y, const CString& str, LYNXCOLORRGBA* lpc, LYNXCOLORRGBA* lpsc)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxScreenOutputDevice.cpp,CScreenOutputDevice::Show(),5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxStartUp.cpp,"WndProc(HWND hWnd, UINT message, WPARAM wParam, LPARAM lParam)",121,78,44,30,16,2,27,62,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxStartUp.cpp,"InitClass(HINSTANCE hInst, LPSTR lpIcon)",19,14,14,2,3,0,2,6,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxStartUp.cpp,InitWindow(HINSTANCE hInst),50,35,9,2,7,0,8,28,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxStartUp.cpp,"WinMain(HINSTANCE hInst, HINSTANCE hPrevInst, LPSTR lpCmdLine, int nCmdShow)",91,46,34,12,14,0,31,69,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxStartUp.cpp,lynxStartUp(LynxEngine::GameFramework::CKernel& kel),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,"CwxTextOutputDevice::CwxTextOutputDevice(CEngine* lpe, const wxString& title, const wxPoint& pos, const wxSize& size)",42,21,21,0,7,0,14,53,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::vOpen(const CString& name),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::vClose(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::vClear(),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::vAppend(const CString& str),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::vOutput(const CString& str),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::RefreshResource(),23,17,15,1,4,0,2,13,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::OnSize(wxSizeEvent& e),16,13,13,0,3,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\LynxwxTextOutputDevice.cpp,CwxTextOutputDevice::OnRefresh(wxCommandEvent& e),7,7,4,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::CAdvMaterial(void),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::CAdvMaterial(DWORD numpass),7,6,6,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::CAdvMaterial(LYNXMATERIAL &m),6,6,6,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::~CAdvMaterial(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::vRelease(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::operator =(CAdvMaterial& m),12,12,10,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,"CAdvMaterial::vLoad(const char *name, LPLYNXFILE lpf, long offset)",86,79,60,10,6,0,1,2,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,"CAdvMaterial::LoadShaders(int pass, const char *vsname, const char *psname)",7,6,4,3,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::CreatePass(DWORD numpass),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,"CAdvMaterial::vPlayAll(LYNXREAL skip, LYNXPLAYMODE mode)",5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,"CAdvMaterial::vPlay(int channel, LYNXREAL skip, LYNXPLAYMODE mode)",8,7,5,2,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::Clone(LYNXMATERIAL &m),8,8,6,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterial.cpp,CAdvMaterial::vInit(void),5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::CAdvMaterialPass(void),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::CAdvMaterialPass(CAdvMaterial* lpm),4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::CAdvMaterialPass(LYNXMATERIALPASS &m),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::~CAdvMaterialPass(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::vRelease(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::operator =(const CAdvMaterialPass& mp),6,4,4,1,1,0,1,3,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,CAdvMaterialPass::operator =(const LYNXMATERIALPASS& mp),4,3,3,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,"CAdvMaterialPass::CreateTextureFrame(int channel, int num)",4,4,4,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,"CAdvMaterialPass::LoadTexture(int channel, int frame, const char *filename)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\AdvMaterialSystem\LynxAdvMaterialPass.cpp,"CAdvMaterialPass::vPlayAll(LYNXREAL skip, LYNXPLAYMODE mode)",8,8,4,2,0,0,0,0,
