Word,Count
(*P)->m_Vel.s.y,1
NumIndices-2;,1
m_lpColorVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.Alpha,1
\LYNX_REAL_MUL(m_TransM.s.m31,\,1
through,1
m_lpPrimitive[i].NumIndex/3);,1
PS;,1
LynxEngine::CList<LynxEngine::CParam*>::CIterator,1
\LYNX_READ_FILE(&lpscn->lpTerrainObjList[i].lpPrimitive[j].NumIndex,\,1
\TName.c_str(),\,1
\c17(0.031f,\,1
\LYNX_BFI_ONE_MINUS_SRC_COLOR,\,1
tightly,1
\LYNX_REAL_ADD(lpTVertexList[i].y,\,1
t0);,1
\GetNameFunc("\GetName"\,\,1
m_lpBoneArray.end();,1
*lpSceneRoot;,1
\LYNX_READ_FILE(&m_lpVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.z,\,1
\LYNX_READ_FILE(&m_lpWeightList[CurrentLOD][i].lpOffsetNormal[j],\,1
\LYNX_DOT_PRODUCT(lpGeo->m_RNRPlane.Normal,\,1
\GraphicsSystem::CRenderer::WRITEONLY,\,1
lpSceneRoot->FirstChildElement(m_XMLTag.LightsTag);,1
*lpK3;,1
\"\LynxPhysics_ODE_d.dll"\;\,1
((CEngine*)m_lpEngine)->GetContainerManager().Remove(this);,1
\course,\,1
\lynxInstanceAnimationKey(&lpdo->RotateKey,\,1
m_lpMV,1
m_PrimitiveList[m_CurrentLOD][i].NumIndex-2;,1
m_M.s.m22,1
m_lpMaterials[i].lpPass[0].TextureFrame[0].PlayMode,1
\c16,\,1
\T3,\,1
m_InvWavelength4.s.y,1
\IMPLEMENT_PARAM_LPOBJ(m_lpCurrentMaterial,\,1
\glpLogger->vLog(GetClassName()+CString(_T("\::Dispose("\))+GetName()+CString(_T("\)\,1
m_DynamicObjArray[1]);,1
\&V1,\,1
CModelCreationDesc,1
\(LynxEngine::CRenderableObj::*)(LYNXREAL,\,1
\values,\,1
\lpfs,\,1
60);,1
CreateTerrainVertexDesc);,1
lpSetID->vRegister(lps->GetlpScriptClass());,1
DecreaseReference();,1
lpPos[0];,1
\FileName[256],\,1
-0.003f;,1
\lynxInstanceAnimationKey(&lpdo->TranslateKey,\,1
Technique.GetPass(p).m_Diffuse.s.Blue/255.0f;,1
Position;,1
\Inf,\,1
lpTexFrame->EndTime,1
\//LYNX_RV_SET_UV(m_lpTVertexList[CurrentLOD][m_lpMeshArray[i]->BaseVertex[CurrentLOD]+j],\,1
LYNX_FREE(m_lpVertexNormalList[LOD]);,1
\c0p(0.0f,\,1
\v2,\,1
SetCurrentMaterialType(CContainer::ZPASS_MATERIAL);,1
m_DynamicObjArray[0]->SetPosition(&Pos);,1
\lynxSetTextureFilterMode(MaterialSystem::CTechnique::REFLECTIONMAP_CHANNEL,\,1
\LYNX_READ_FILE(&Index,\,1
\strcpy(lpTF->lplpTexList[j],\,1
lpDObj->GetlpContainer())->m_Gravity,1
m_lpMeshArray[0]->m_lpParent,1
\184,\,1
\m_lpGraphicsSystem->GetlpRenderer()->SetTexture(i,\,1
64;,1
\C1,\,1
GraphicsSystem::CRenderer::FORMAT_A8B8G8R8:,1
\run-time,\,1
\ChOffset4,\,1
i=(int)lynxStrLen(filename)-1;,1
t3),1
fA;,1
type),1
\LYNX_READ_FILE(&m_lpColorVertexList[CurrentLOD][i],\,1
\Max(fMinZ,\,1
argv);,1
m_KrESun);,1
CList<CGameObj*>&,1
\"\LYNXM"\;\,1
(step,1
\lynxDuplicateAnimationKey(&lpdo->TranslateKey,\,1
FLT_MAX;,1
m_lpMeshArray[i]->m_BaseVertex[CurrentLOD],1
\texels,\,1
#if,1
m_lpMaterials.size()),1
V.s.x,1
\mmpInitMMP(0x8000000,\,1
light’s,1
m_lpMaterials[i]->SetVertexLayout(GraphicsSystem::gBlendVertexLayout);,1
m_PrimitiveList[m_CurrentLOD][i].Type,1
\LYNX_READ_FILE(&m_lpWeightList[CurrentLOD][i].lpOffset[j],\,1
\CContainer::SPRITE3D,\,1
lpV[DomeIndex].Pos.s.z,1
CHTMLOutputDevice(,1
CGraphicsSystem::SetVelocityMapAsRenderBuffer(int,1
reference,1
\_T("\../texture/static/grass/grasspack.tga"\);\,1
m_lpVertexSlot,1
\LYNX_VECTOR3D_SUB(V,\,1
\_T("\A16B16G16R16F"\);\,1
\D3DSAMP_SRGBTEXTURE,\,1
\LYNX_READ_FILE(&TempTri.v2,\,1
\_T("\YUY2"\);\,1
m_lpMaterials[i]->GetPass(0).m_TextureAnimationArray[0]->CombineFunc,1
m_LifeTimeLimit-1);,1
m_lpRenderer->UseSpecular(LYNX_FALSE);,1
CList<MaterialSystem::CMaterialPtr>::CIterator,1
t.m_CombineArg[1];,1
records,1
\LYNX_VECTOR3D_SET_W(m_lpVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j],\,1
lynxClearBadMemBlock();,1
lpK1->m_StartTime)/,1
m_DynamicObjArray[Size+3],1
((CEngine*)m_lpEngine)->GetlpGraphicsSystem()->GetDepthComplexTexture());,1
\sizeof(LYNXUVPOINT),\,1
\"\terrain/layer0.tga"\,\,1
TESTING:,1
\_T("\mbs"\))\,1
\GetlpKernel()->GetPluginManager().GeometryImport(this,\,1
(XPending(m_lpEngine->GetSDK().Renderer.SystemData.BackBuffer.Disp));,1
m_TransM.s.m43,1
m_ParamGroupList.begin();,1
{1B55E9C6-5CC6-42d6-8F3B-9D03717D06F3},1
(m_lpGraphicsSystem->m_Config.bGammaCorrection),1
m_lpSkyLightMap->FindMaxPass();,1
CSprite3DClusterContainer*,1
i<m_PrimitiveList[m_CurrentLOD].size();,1
LynxEngine::SceneSystem::CLight::POINT;,1
\LYNX_THROW(CException("\Unable\,1
\Len,\,1
CSprite3DClusterContainer::vCreate(const,1
\IMPLEMENT_PARAM_FLOAT(m_Exposure,\,1
(m_lpCenter->s.x,1
m_CachedVertexArray),1
\_T("\A4R4G4B4"\);\,1
CGraphicsSystem::SetRefractionMapAsRenderBuffer(int,1
m_lpMaterials[i]->GetTechnique(LynxEngine::MaterialSystem::CMaterial::SIMPLE).GetPass(0);,1
\LYNX_MAKE_MATRIX(M,\,1
GroupList.begin();,1
Hierarchy,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->Create(1);,1
m_DynamicObjArray[Size+2],1
Offset1[],1
\lynxFromAnsiStr(DiffuseName,\,1
j<=m_Width;,1
//lpTemp,1
SetShaderConst);,1
LynxEngine::CContainer::GEOMETRY;,1
m_VisSizeArray[m_VisRenderedSize].s.y,1
Visibility,1
{0DE31F8C-5597-4d48-B460-D4F997817E0B},1
\m_AnimationSet.GetAnimationList()[0]->CreateColorKeys(2,\,1
\LYNX_READ_FILE(&Normal,\,1
(LYNXREAL,1
fMinZ),1
indices,1
camera.m_BloomingBlurScale);,1
lpAni->SetPlayMode(PM_LOOP);,1
m_PrimitiveList[0].resize(1);,1
*((CResourcePtr*)ptr);,1
m_lpCheckFan[j].PlaneBoundary.lpEdgePlane,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::AMBIENTMAP]->m_AddressModeW,1
lpDO,1
CBoneContainer::WEIGHTDATA[m_NumVertices[CurrentLOD]];,1
blt,1
CString::SetFromAnsiStr(const,1
\(!Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->LoadTexture(0,\,1
k<m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys.size();,1
m_lpMaps[LIGHTINGPASS_TARGET]);,1
\*lpSO,\,1
DiffuseName[64];,1
m_lpMeshArray[i]->m_lpChildrenArray.resize(wNumChildren);,1
\lynxSetPixelShaderConstant(7,\,1
m_lpCurrentMaterial->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::POINT_LIGHTING);,1
&RM);,1
m_lpGraphicsSystem->GetlpRenderer()->GetSetShaderCounter();,1
LYNXPLANE[m_lpCheckFan[j].NumVerts];,1
unique,1
m_DynamicObjArray[i];,1
\m_lpMeshArray[i]->m_Primitives[CurrentLOD][j].NumIndex,\,1
0.7f;,1
\m_lpCurrentLightingPassTarget->GetTexture()->vGetWidth(),\,1
\Vec,\,1
\"\checker.tga"\,\,1
m_M.s.m43,1
(*i)->Release();,1
t.m_lpAnimation;,1
\std::string("\DIRECTIONAL"\))\,1
\m_lpMaterials[i].lpPass[0].TextureFrame[0].lplpTexList[j],\,1
m_HtmlWnd->AppendToPage(str.c_str()));,1
\LYNX_REAL_MUL(m_M.s.m32,\,1
m_PrimitiveList[m_CurrentLOD][i].lpIndex[j*2],1
\&m_lpMeshs[i].m_M,\,1
\LYNX_BFI_BOTH_ONE_MINUS_SRC_ALPHA,\,1
\m_lpCurrentGlowMap->BoxBlur(camera.m_BloomingBlurTimes,\,1
m_lpMaterials[i]->GetPass(0).vSetNumTextureAnimation(1);,1
NULL_RESOURCE;,1
Helper,1
\lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_ChannelParam[0].TextureAnimation.GetAnimation().SetCurrentFrame(0,\,1
\"\Render\,1
Go,1
-h;,1
\_T("\entry"\))\,1
(!Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->GetTexture(0)->vIsValid()),1
m_DynamicObjArray[i]->GetlpContainer());,1
\_T("\A8R3G3B2"\);\,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\GetName"\,\,1
0x50a);//for,1
m_TextureAnimationArray[i]->vSet(i);,1
SceneObject,1
lynxUnlockVertexArray(&m_VertexArray[i]);,1
LynxEngine::CContainer::PEMITTER;,1
\m_DynamicObjArray[1]->SetPosition(&CVector3(0,\,1
{804FB2E3-E365-42d0-9B18-7FC3A69FA86D},1
((CPEmitterContainer*)lpDObj->GetlpContainer())->m_Gravity,1
LynxEngine::SceneSystem::CDynamicObj::ENTITY;,1
lpSceneRoot->FirstChildElement(m_XMLTag.StaticObjsTag);,1
\(lynxStrStr(name,\,1
(Key+2,1
30000000,1
FullPath);,1
lpObj,1
*)lpo;,1
j<lpscn->lpTerrainObjList[i].NumPrimitive;,1
LYNXVERTEXSHADERINDEX,1
p<m_lpMaterial->GetNumPass();,1
\_T("\V16U16"\);\,1
lpn->BBox.Min);,1
means,1
Check[7],1
glpLogger->vLog(Log);,1
m_Km;,1
lpscn->lpTerrainObjList[i].lpPrimitive[j].Type,1
AdvMaterialSystem::CMaterial*,1
GroupList,1
\LYNX_READ_FILE(lpn->lpElement,\,1
\c17,\,1
\LYNX_ZB_CW,\,1
0.0003,1
\LYNX_RV_SET_RGBA(lpTVertexList[i],\,1
m_VertexList[i][j].Tangent.s.x;,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterVar("\m_II"\,\,1
called,1
CalculateMatrices();,1
following,1
\lpR->SetVSConstantF(m_BoneShaderData[i].ConstantIndex,\,1
&m_lpMaterials[i]->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::WIREFRAME);,1
j<m_lpMeshArray[i]->m_BoneShaderData.size();,1
argptr);,1
*)m_lpPrimitive[0].IndexArray.lpBuffer;,1
(x%2),1
\*)&MAT,\,1
Cloud->BoundingBox2.y,1
m_lpMeshArray[i]->m_Primitives[LOD].resize(NumPrimitives);,1
m_lpMaps[GLOWMAP]->SetDepthBuffer(GetSystemDepthBuffer());,1
\_T("\DXT4"\);\,1
MatrixIndex,1
port,1
\m_lpGraphicsSystem->DrawScreenSpaceQuad(map->GetTexture(),\,1
\LYNX_VECTOR3D_COPY(V[2].FarCornerDir,\,1
\_T("\X1R5G5B5"\);\,1
\AddDefinedValue(CString("\PARALLAX"\),\,1
lpStr,1
NumT;,1
LynxEngine::CList<T>::~CList(void),1
m_RayleighScaleDepth;,1
Children,1
(m_lpWeightList[m_CurrentLOD][i].NumBones,1
m_VisObjList.size();,1
\&lynxGetlpRender()->WorldMatrix,\,1
i<m_lpMaterials.size();,1
ChOffset4[],1
CModelContainer::vSetCurrentFrame(int,1
GraphicsSystem::CRenderer::FORMAT_R5G6B5:,1
gLightPos,1
\lynxPointXMatrix(&P,\,1
LYNX_ST_ORIGIN;,1
LynxEditor::Kernel::CPlugin::STATIC_MESH_IMPORTER);,1
\LYNX_READ_FILE(&Pivot,\,1
m_lpEngine->GetResourceManager().Add(this);,1
CRenderer::SHADER_DEBUG_NONE;//,1
\CV1,\,1
\Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::AMBIENTMAP]->LoadTexture(0,\,1
\CGameObj::vGetBaseClassScript("\../script/class/CGameObj.lua"\);\,1
terrain,1
\55,\,1
(GraphicsSystem::BLENDVERTEX*)m_VertexArray[LOD].lpBuffer;,1
LYNXPLAYMODE,1
Desc->m_bUseBufferObject);,1
MatList,1
MaterialSystem::CMaterial::AMBIENT_LIGHTING:,1
CSpriteGrassContainer::vCreate(const,1
app,1
m_DepthState.Release();,1
nearPlane,1
m_ParticleType,1
BF_SRC_ALPHA;,1
(m_lpPrimitive[i].lpIndex),1
m_Texture->Release();,1
lpn->BBox.Max.s.z)/2.0f;,1
camera.m_Exposure/12.0f);,1
CString::Set(const,1
(LYNXBOOL,1
m_M.s.m32,1
register(c252);,1
\sizeof(LYNXCOLORRGBA),\,1
(LPLYNXPRIMITIVE)LYNX_MALLOC(lpscn->lpTerrainObjList[i].NumPrimitive*sizeof(LYNXPRIMITIVE));,1
\CX,\,1
\lynxDrawScreenQuad(V,\,1
wrapping,1
(!lpSO->vInstance(lpOSO)),1
LYNX_PRIMITIVE_TRIANGLE_LIST:,1
\t1,\,1
MenuSelect,1
\m_AnimationSet.GetCurrentAnimation()->vSetCurrentFrame(id,\,1
\Vector3(1000,\,1
\lynxGetlpRenderer()->SystemData3D.lpD3DDevice->DrawIndexedPrimitive(D3DPT_TRIANGLELIST,\,1
\m_HtmlWnd->LoadPage("\start.htm"\));\,1
m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_COLOR]->m_Keys[1].SetEndTime(m_LifeTimeLimit+1);,1
1850.0f;,1
m_lpCurrentLightingPassTarget);,1
GraphicsSystem::CRenderer::TRIANGLE_STRIP;,1
lpscn->lpTerrainObjList[i].BaseVert;,1
m_lpUVVertexList[0],1
\t2,\,1
buffers,1
m_lpGraphicsSystem->GetPixelShader(GraphicsSystem::CGraphicsSystem::PS_MOTION_BLUR)->vSet();,1
arbitrary),1
\patches,\,1
lpm->ParticleSizeKey.lpKeys[0].lpValues[0];,1
((CMaterialSystem,1
!m_lpWeightList[CurrentLOD][i].lpWeight,1
DOType,1
m_VisOpaqueContainerList.begin();,1
1.025f;,1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_ChannelParam[0].CombineArg[2],1
-1.0f/(fog2->End,1
\screen,\,1
(!bStripify),1
m_VertexArray,1
&m_lpBoneArray[m_lpWeightList[m_CurrentLOD][i].lpBoneIndex[0]]->m_M);,1
\(lpv[m_BaseVert+k].Color.s.Blue),\,1
m_lpMaterial->GetMaterialPass(p).Set();,1
CMCDesc.m_FileName,1
(m_lpVertexNormalList[0],1
Offset4[],1
\NormalName,\,1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_ChannelParam[0].TextureAnimation.GetTexture(0).GetWidth();,1
CModelContainer::vChangeMaterial(int,1
&SetNameFunc;,1
BYTE[m_lpWeightList[CurrentLOD][i].NumBones];,1
Practical,1
LYNXCOLORRGBA[m_NumVertices[CurrentLOD]];,1
CSpriteContainer::vCreate(const,1
\"\gbReflection"\,\,1
lpI[k*3+2],1
*)m_lpEngine)->GetlpMaterialSystem()->AddMaterial(&m_MaterialArray[i]);,1
sizeof(LYNXSCREENQUADVERTEX));,1
gBlendVertexSlot[],1
SetPlayMode(PM_LOOP);,1
m_bReflect);,1
m_M.s.m21,1
m_PrimitiveList[i][j].lpIndex[k];,1
m_DepthComplexTexture.Release();,1
\"\../model/scene/dungeon_waterpool/box.m"\);\,1
\LYNX_READ_FILE(&ObjMatIndex,\,1
lpmat.Dispose();,1
\PV1,\,1
\_T("\scn/post_motion_blur.pso"\));\,1
DrawCall,1
Offset8[],1
\LYNX_READ_FILE(&m_lpMeshArray[i]->m_BaseVertex[CurrentLOD],\,1
\variances,\,1
m_lpMaterials[i].Release();,1
m_lpSV[i*4+3].Color.PackedColor,1
&CMCDesc;,1
\LoadLYNX(filename,\,1
virtual,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\Yaw"\,\,1
font,1
\LynxEngine::CContainer::TYPE::TERRAIN,\,1
\LynxEngine::CString(m_lpTerrain->GetlpEngine()->GetlpGraphicsSystem()->GetlpRenderer()->GetTexturePath())+_T("\terrain/layer2.tga"\));\,1
(LPLYNXOSPNODE)LYNX_MALLOC(m_OSP.NumNodes*sizeof(LYNXOSPNODE));,1
\LYNX_READ_FILE(&m_Visibility,\,1
CGameObj::vLoadClassScript(s);,1
*)m_IndexArray[i].lpBuffer;,1
(*Bone);,1
m_lpWeightList[CurrentLOD][i].lpOffsetNormal,1
GraphicsSystem::CRenderer::FORMAT_A8:,1
i<m_Triangles[CurrentLOD].size();,1
like,1
m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys.resize(NumKeys);,1
\lynxSetIndexArray(&m_IndexArray,\,1
m_bDirty,1
//lpC->m_bCastShadow,1
SetlpCurrentMaterial(m_lpMeshArray[0]->GetlpCurrentMaterial());,1
m_lpLightmapUVFanList)),1
\LYNX_RV_SET_UV(lpTVertexList[i],\,1
m_lpEngine->GetlpSceneSystem()->GetlpScene(0)->GetlpStaticObj(1)->SetTransformMatrix(((SceneSystem::CSky*)m_lpRenObj)->GetSunLight()->GetlpContainer()->GetTransformMatrix());,1
m_lpScene->AddLight(m_SunLight);,1
Ptr,1
\Ptr->vDispose(Ptr,\,1
(m_RenderOptions.ShowedMap),1
Ci,1
\{m_lpRenderer->SetRenderBuffer(index,\,1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_TextureAnimationArray[0]->Create(1);,1
(Mat,1
lpR,1
\lynxInstanceAnimationKey(&lpdo->ScaleKey,\,1
//CS3DCDesc.m_FileName,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys.resize(NumKeys);,1
Offset[3],1
\"\gNumLights"\,\,1
\(*Con)->vLighting(&camera,\,1
*lpo),1
300.0f),1
segement,1
m_lpUVVertexList[CurrentLOD],1
TT_2D_TEXTURE:,1
m_CurrentlpObj,1
\lpG->GetPostProcessMaterial(GraphicsSystem::CGraphicsSystem::POINT_LIGHTING)->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).Set(m_lpContainer,\,1
(m_SizeArray),1
\resets,\,1
\LYNX_READ_FILE(&m_lpMaterials[i].lpPass[0].TextureFrame[0].Interval,\,1
m_TransM.s.m32,1
lynxsSoundSystemLoop();,1
t1);,1
\_("\wxHtmlWindow\,1
Mark[6],1
\LynxEngine::CString(_T("\../model/player/Apocalypse/Idle02.ani"\));\,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->m_AddressModeU,1
m_MaterialArray[i],1
\(!Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::DIFFUSEMAP]->LoadTexture(0,\,1
TexCoord[4].v,1
k<m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys.size();,1
\lynxMain(argc,\,1
\_T("\R5G6B5"\);\,1
0.003f),1
LYNXPIXELSHADERINDEX,1
(m_CurrentlpObj),1
27.0f;,1
TranslucentLightingPass(camera);,1
(m_RenderOptions.ShowMode,1
lpC->vCreate(&CS3DCDesc);,1
NOISE_RANDOM:,1
(scene-independent,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::AMBIENTMAP]->m_AddressModeV,1
lpV[j].Pos.s.x,1
\lynxLoadTexture(&m_lpMaterials[i].lpPass[0].TextureFrame[0].lpTexIndexList[j],\,1
j<1;,1
Alpha;,1
\lynxSetIndexArray(&m_IndexArray[m_CurrentLOD],\,1
m_PrimitiveList[m_CurrentLOD][i].lpIndex[j*2+1],1
vDir,1
lpExt;,1
ParamList,1
(MainVer,1
Driver,1
m_lpGraphicsSystem->GetVertexShader(GraphicsSystem::CGraphicsSystem::VS_SCREEN_QUAD)->vSet();,1
&m_Keys[m_Keys.size()-1];,1
\75+33,\,1
full,1
\LYNX_READ_FILE(&m_lpCheckFan[j].PlaneBoundary.Plane,\,1
m_DynamicObjArray[1]->SetPosition(&Pos);,1
CContainer::PEMITTER;,1
TRUE);,1
\TableObj.GetByName("\InitTable"\);\,1
(Location.size()),1
Mat,1
++Lit),1
Nucleus,1
\(HeightMap(y1,\,1
CalculateNearPlane,1
lpPos[1];,1
*pObject,1
m_M.s.m12,1
m_lpMeshArray[i]->m_NumVertices[CurrentLOD];,1
\lpDObj->GetlpContainer()->vSetSize(300,\,1
m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_ROTATION]->m_Keys[k].GetValues().resize(NumValues);,1
\m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys[k].GetValues().setData(KeyValues,\,1
CGraphicsSystem::SetGlowMapAsRenderBuffer(int,1
i<m_BoneShaderData.size();,1
\lynxNormalise(&m_lpVertexTangentList[CurrentLOD][i],\,1
good,1
\"\SetName"\;\,1
400.0f);,1
(!m_lpMaterials[i]->GetTextureAnimation(0).GetTexture(0)->vIsValid()),1
lynxUnlockIndexArray(&m_lpPrimitive[0].IndexArray);,1
Resize,1
V2;,1
NumRenderedSprites*2);,1
m_lpGraphicsSystem->BltTextureToBackBuffer(map->GetCurrent());,1
\lpR->GetCachedVertexShader()->vSetConstantF("\gEyePos"\,\,1
(dynamic_cast<CObj*>(*((Type**)m_lpValue)));,1
CSky::vCreate(void),1
m_UtilTextures.clear();,1
\lpDO->vRead((*lpXMLDoc),\,1
<ToneMap.m_UtilTextures[0]>,1
lpModel->m_AnimationSet.GetCurrentAnimation()->SetStep(0.2f);,1
i<m_NumLODs;,1
allows,1
*)LYNX_MALLOC(m_OSP.NumLeaves*sizeof(LYNXBOOL));,1
\WLM,\,1
TexCoord[0].u,1
\(HMODULE)0,\,1
\glpLogger->vLog(GetClassName()+CString(_T("\::"\))+GetEnumStr(m_ResourceType)+CString(_T("\("\))+GetName()+CString(_T("\)\,1
m_Km4PI,1
((CSkyDomeContainer*)(m_lpEngine->GetlpSceneSystem()->GetlpScene(0)->GetlpEnvironment()->GetlpSky()->GetlpContainer()))->GetSkyLightMap().GetCurrent());,1
m_TriangleList,1
LYNX_BFI_ONE_MINUS_BLEND_FACTOR};,1
Rigid,1
\m_lpMeshArray[i]->GetMaterial(CContainer::ZPASS_MATERIAL)->GetPass(0).SetBlendFunc(GraphicsSystem::CRenderer::BF_ONE,\,1
scales,1
Size*0.4f;,1
\_T("\L6V5U5"\);\,1
every,1
m_lpFont->m_CharHeight*0.5f;,1
8);,1
200.0f);,1
Frustum.Near.Distance,1
\"\Sprite3D"\);\,1
\LYNX_READ_FILE(&NumMaterials,\,1
\LYNX_READ_FILE(&TempTri.Plane.Distance,\,1
LYNXTEXTUREINDEX[lpTexFrame->NumTexs];,1
CD3D9Renderer::TranslateTextureType(TEXTURETYPE,1
CDynamicObj::ENTITY;,1
m_NormalArray,1
fog1->End/(fog1->End,1
\((LynxEngine::CObj*)m_lpMeshArray[i])->SetName(CString(Name)+_T("\.Container"\));\,1
0.25f);,1
run,1
CDesc.m_Density,1
\"\dot3.tga"\,\,1
LYNXANSICHAR,1
lpModel->m_AnimationSet.GetCurrentAnimation()->CreateFrame(1);,1
m_TransM.s.m23,1
\MS"\),\,1
m_lpMaterials[i]->GetPass(0).m_TextureAnimationArray[0]->CombineArg[2],1
lynxSin(Deg)*Dist;,1
m_AnimationSet.GetAnimationList()[0]->SetPlayMode(PM_BOUNCE);,1
gracefully),1
Meshs,1
*))&LynxEngine::CGameObj::SetName;,1
\_T("\scn/post_tonemapping.pso"\));\,1
Adjust,1
CHTMLOutputDevice,1
m_Triangles[CurrentLOD][m_lpMeshArray[i]->m_BaseTriangle[CurrentLOD]+j].v[0],1
\LYNX_VECTOR3D_SET_W(m_lpVertexNormalList[CurrentLOD][i],\,1
\m_lpVertexList[LOD][i].s.y,\,1
lpTexFrame->lpTexIndexList[0],1
m_VisNormalArray,1
glpKernel->m_SDKbRunning,1
startup,1
CorrectWeightValue(m_lpWeightList[CurrentLOD][i]);,1
Offset[4],1
simpler,1
GraphicsSystem::CRenderer::FORMAT_CxV8U8:,1
lpTMat->SetType(MaterialSystem::CTechnique::SHADOWMAPPING);,1
\LYNX_READ_FILE(&m_lpMeshArray[i]->m_PivotM,\,1
Mark[],1
lpMat->GetPass(0).m_TextureAnimationArray[0]->Create(NumTextures);,1
\LYNX_READ_FILE(&m_lpVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.y,\,1
m_lpColorVertexList[CurrentLOD],1
LYNX_CULL_CCW;,1
(m_VisSizeArray),1
3.0f),1
lynxCos(Deg)*Dist;,1
\m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_COLOR]->m_Keys[1].SetValues(ColorValues,\,1
\LYNX_READ_FILE(&m_lpUVVertexList[CurrentLOD][i],\,1
lambda,1
\m_lpGraphicsSystem->Clear(GraphicsSystem::CRenderer::RENDER_BUFFER|GraphicsSystem::CRenderer::DEPTH_BUFFER,\,1
m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys[k].SetEndTime(ET);,1
((CD3D9Renderer*)m_lpGraphicsSystem->GetlpRenderer())->SystemData3D.lpD3DDevice->SetSamplerState(,1
\LYNX_VECTOR3D_SUB(V2,\,1
i--),1
GraphicsSystem::CRenderer::FORMAT_A4R4G4B4:,1
Setup();,1
m_VertexSlot.resize(,1
\Technique->GetPass(0).vLoadShaders(_T("\scn/geometry_spotlight.vso"\),\,1
v2;,1
lpGetNameFunc->vRegister(lps->GetlpScriptClass());,1
TREAD,1
activate,1
SetShader,1
m_Triangles[CurrentLOD][m_lpMeshArray[i]->m_BaseTriangle[CurrentLOD]+j].v[2],1
\m_HtmlWnd->AppendToPage("\<font\,1
\_T("\DXT2"\);\,1
100.0f;,1
m_lpScript->GetlpScriptClass()->SetlpBaseClass(lpBaseClass);,1
lpv->s.z);,1
performing,1
SetRS,1
GraphicsSystem::CRenderer::FORMAT_DXT2:,1
\IMPLEMENT_PARAM_ENUM(m_MinFilter,\,1
(i,1
Bounds,1
lpV[j].Normal.s.z,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys[k].SetEndTime(ET);,1
CurrentLOD;,1
GraphicsSystem::CRenderer::FORMAT_YUY2:,1
PEmitterNoiseTypeList[NUM_LYNX_PARTICLE_NOISE_TYPE][STRING_LENGTH],1
GetlpCurrentMaterial()->m_SpPower);,1
\m_lpCubeShadowMap->GetLevel(face,\,1
argptr;,1
m_lpMeshArray[i]->SetAnimationFlag(RIGID_ANIMATION);,1
-0.003f),1
